ProdReference,Name,SEOName,Description,ShortDescription,SEOShortDescription,SEOShortDescriptionCap,IsTextil,HasColors,HasSizes,HasCapacitys,CombinedSizes,Gender,DefaultCustomizationIncludedInPrice,AvailableGross,BoxLengthMM,BoxWidthMM,BoxHeightMM,BoxSizeM,BoxWeightKG,BoxVolume,BoxQuantity,BoxInnerQuantity,Multiplier,Taric,Type,TypeCode,SubType,SubTypeCode,MainImage,BoxImage,BagImage,PouchImage,AditionalImageList,AllImageList,Brand,CountryOfOrigin,PvcFree,Properties,ProductCare,WeightGr,Certificates,Composition,Packing,Repacking,RefillType,BatteryType,Materials,PaperSize,PaperGramage,CapacityMah,CapacityGB,VideoLink,InkColor,VideoLinkVimeo,OtherDetails,Sizes,Capacitys,KeyWords,Colors,ProductComponents,RelatedReferences,ProductDefaultComponent,Video360,ProductComponentLocations,ProductComponentDefaultLocation,ProductComponentDefaultLocationAreaMM,ProductComposedLocations,CustomizationTypes,CustomizationDefaultType,CustomizationDefaultTable,CustomizationTables,CustomizationTableOptions,CustomizationDefault,CustomizationDefaultTableMaxColors,CustomizationDefaultHandlingCosts,CustomizationDefaultPrintingLines,IsSeasonal,SeasonalOccasion,SeasonalStartDate,SeasonalEndDate,IsStockOut,OnlineExclusive,CertificateFiles,Weight,Catalogs,UpdateDate
93730,PORTEL A5. Caderno A5 em cortiça com folhas lisas,PORTEL A5,"Caderno A5 de capa dura em cortiça com 80 folhas lisas em cor marfim. Contém fita separadora, elástico e suporte para esferográfica (não inclusa). Fornecido em bolsa de non-woven. 137 x 215 mm | Embalagem: 185 x 240 mm","Caderno A5 de capa dura em cortiça com 80 folhas lisas em cor marfim. Contém fita separadora, elástico e suporte para esferográfica (não inclusa). Fornecido em bolsa de non-woven",PORTEL A5. Caderno A5 em cortiça com folhas lisas,PORTEL A5. CADERNO A5 EM CORTIÇA COM FOLHAS LISAS,False,True,False,False,137 x 215 mm | Embalagem: 185 x 240 mm,,False,True,5.1,3.8,2.1,0.510X0.380X0.210,13.92,0.041,50,0,1,4820.20.00,Escritório,4,Blocos Ecológicos,1631,93730_set.jpg,,,93730_pouch.jpg,,"93730_set.jpg, 93730_160-logo.jpg, 93730_pouch.jpg, 93730_160.jpg, 93730_160-pouch.jpg",hi!dea™,China,False,"Our nature, Cortiça",,,,,Sem polybag,Sem polybag,,,Cortiça,,,,,,,,,,,"cadernos, blocos, notebooks, amigo do ambiente, ecológico, ecológicos, eco, produtos eco, sustentável, sustentáveis",Natural,"Bloco,Bolsa","93721, 93722, 93725, 93727",Bloco,,"Frente, Verso, Frente, Verso",Frente,100 x 180,"Bloco - Frente, Bloco - Verso, Bolsa - Frente, Bolsa - Verso","UV Digital, Transfer, Laser",Transfer,TRS1-01-01,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, DUV1-05, DUV1-06, TRS1-01, TRS1-02, TRS1-03, TRS1-04, LSR1-01, LSR1-02, LSR1-03, LSR1-04, LSR1-05, LSR1-06","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, DUV1-05-F, DUV1-06-F, TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F, TRS1-04-01, TRS1-04-02, TRS1-04-03, TRS1-04-04, TRS1-04-F, LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, LSR1-05-01, LSR1-06-01",Bloco - Frente (Transfer - 100 x 180),4,0.0,93730_1_1_1.png,False,,,,False,False,,1,"SPOT,Our Nature",01/03/2025 06:05:12
93731,PORTEL A6. Caderno A6 em cortiça com folhas lisas,PORTEL A6,"Caderno A6 de capa dura em cortiça, com 80 folhas lisas em cor marfim. Contém fita separadora, elástico e suporte para esferográfica (não inclusa). Fornecido em bolsa de non-woven. 97 x 145 mm | Embalagem: 133 x 170 mm","Caderno A6 de capa dura em cortiça, com 80 folhas lisas em cor marfim. Contém fita separadora, elástico e suporte para esferográfica (não inclusa). Fornecido em bolsa de non-woven",PORTEL A6. Caderno A6 em cortiça com folhas lisas,PORTEL A6. CADERNO A6 EM CORTIÇA COM FOLHAS LISAS,False,True,False,False,97 x 145 mm | Embalagem: 133 x 170 mm,,False,True,3.9,3.7,2.7,0.390X0.370X0.270,12.5,0.039,100,0,1,4820.20.00,Escritório,4,Blocos Ecológicos,1631,93731_set.jpg,,,93731_pouch.jpg,,"93731_set.jpg, 93731_160.jpg, 93731_pouch.jpg, 93731_160-pouch.jpg",hi!dea™,China,False,"Tamanho A6, Our nature, Cortiça",,,,,Sem polybag,Sem polybag,,,Cortiça,,,,,,,,,,,"cadernos, blocos, notebooks, amigo do ambiente, ecológico, ecológicos, eco, produtos eco, sustentável, sustentáveis",Natural,"Bloco,Bolsa","93739, 93775",Bloco,,"Frente, Verso, Frente, Verso",Frente,75 x 120,"Bloco - Frente, Bloco - Verso, Bolsa - Frente, Bolsa - Verso","UV Digital, Transfer, Laser",Transfer,TRS1-01-01,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, DUV1-05, DUV1-06, TRS1-01, TRS1-02, TRS1-03, LSR1-01, LSR1-02, LSR1-03, LSR1-04, LSR1-05, LSR1-06","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, DUV1-05-F, DUV1-06-F, TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F, LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, LSR1-05-01, LSR1-06-01",Bloco - Frente (Transfer - 75 x 120),4,0.0,93731_1_1_1.png,False,,,,False,False,,1,"SPOT,Our Nature",01/03/2025 06:05:12
93734,PESSOA. Capa A5 em tecido em poliéster com fohas lisas,PESSOA,"Capa de tecido em poliéster, com caderno A5 removível com 80 folhas lisas. O interior contém um bolso interior e suporte para esferográfica (não inclusa). Fornecida em embalagem de non-woven. 160 x 220 mm | Bolsa: 205 x 250 mm","Capa de tecido em poliéster, com caderno A5 removível com 80 folhas lisas. O interior contém um bolso interior e suporte para esferográfica (não inclusa). Fornecida em embalagem de non-woven",PESSOA. Capa A5 em tecido em poliéster com fohas lisas,PESSOA. CAPA A5 EM TECIDO EM POLIÉSTER COM FOHAS LISAS,False,True,False,False,160 x 220 mm | Bolsa: 205 x 250 mm,,False,True,4.2,4.0,2.7,0.420X0.400X0.270,16.5,0.02,50,1,1,4202.12.20,Escritório,4,Blocos com Função,1630,93734_set.jpg,,,93734_113-pouch.jpg,,"93734_set.jpg, 93734_113-c.jpg, 93734_amb.jpg, 93734_113.jpg, 93734_113-pouch.jpg, 93734_113-d.jpg, 93734_113-e.jpg",hi!dea™,China,False,"Tamanho A5, Folhas Lisas",,80 g/m²,REACH,,Bolsa em non-woven,Sem polybag,,,Tecido em poliéster,,,0,0,,,,,,,"cadernos, blocos, notebooks, certificado, certificados",Cinza,"Bloco,Bolsa,Bolsa",93788,Bloco,,"Frente superior, Frente inferior, Verso, Frente, Verso",Frente,80 x 60,"Bloco - Frente superior, Bloco - Frente inferior, Bloco - Verso, Bolsa - Frente, Bolsa - Verso",Transfer,Transfer,TRS3-01-01,"TRS3-01, TRS3-02, TRS3-03, TRS3-04, TRS1-01, TRS1-02, TRS1-03, TRS1-04","TRS3-01-01, TRS3-01-02, TRS3-01-03, TRS3-01-04, TRS3-01-F, TRS3-02-01, TRS3-02-02, TRS3-02-03, TRS3-02-04, TRS3-02-F, TRS3-03-01, TRS3-03-02, TRS3-03-03, TRS3-03-04, TRS3-03-F, TRS3-04-01, TRS3-04-02, TRS3-04-03, TRS3-04-04, TRS3-04-F, TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F, TRS1-04-01, TRS1-04-02, TRS1-04-03, TRS1-04-04, TRS1-04-F",Bloco - Frente superior (Transfer - 80 x 60),4,0.0,93734_1_1_1.png,False,,,,False,False,cert_93734.zip,322,SPOT,01/03/2025 06:05:12
93735,TAZY. Porta cartões em kraft reciclado com elástico,TAZY,"Porta cartões em kraft reciclado com elástico, acompanha 6 blocos adesivados com 22 folhas cada. 104 x 65 x 5 mm","Porta cartões em kraft reciclado com elástico, acompanha 6 blocos adesivados com 22 folhas cada",TAZY. Porta cartões em kraft reciclado com elástico,TAZY. PORTA CARTÕES EM KRAFT RECICLADO COM ELÁSTICO,False,True,False,False,104 x 65 x 5 mm,,False,True,6.2,1.6,3.2,0.620X0.160X0.320,9.8,0.02,500,100,1,48202000,Escritório,4,Notas Adesivas,160,93735_set.jpg,,,,,"93735_set.jpg, 93735_104.jpg, 93735_103.jpg, 93735_103-c.jpg, 93735_106.jpg, 93735_160.jpg, 93735_160-c.jpg",hi!dea™,China,False,"Our nature, Papel kraft",,,REACH,,Sem polybag,Sem polybag,,,Papel craft,,,0,0,,,,,,,"blocos adesivados, adesivo, adesivos, certificado, certificado, certificados","Azul, Branco, Natural, Preto",Bloco,"93791, 93794",Bloco,,Frente,Frente,30 x 50,Bloco - Frente,"Tampografia, Silk Screen",Tampografia,PDP3-01-01,"PDP3-01, SCR1-01","PDP3-01-01, PDP3-01-02, PDP3-01-03, PDP3-01-04, SCR1-01-01, SCR1-01-02",Bloco - Frente (Tampografia - 30 x 50),4,0.0,93735_1_1_1.png,False,,,,False,False,cert_93735.zip,18,"SPOT,Our Nature",01/03/2025 06:05:12
93737,TILES NOTEBOOK. Caderno TILES A5 em C.sintético,TILES NOTEBOOK,"O Tiles é um caderno A5 com capa dura em c. sintético com 128 folhas pautadas, em papel proveniente de gestão florestal sustentável, no seu interior. Todo este bloco foi idealizado com base em elementos culturais, neste caso concreto os azulejos portugueses. A banda elástica que permite fechar o caderno, o marcador de livros e o suporte de esferográfica (não inclusa), reforçam a utilidade deste caderno. Mais do que um caderno, é um suporte para comunicação de emoções. Algo muito pessoal e único. Fornecido em caixa presente. 140 x 210 mm | Caixa: 175 x 25 x 265 mm","O Tiles é um caderno A5 com capa dura em c. sintético com 128 folhas pautadas, em papel proveniente de gestão florestal sustentável, no seu interior. Todo este bloco foi idealizado com base em elementos culturais, neste caso concreto os azulejos portugueses. A banda elástica que permite fechar o caderno, o marcador de livros e o suporte de esferográfica (não inclusa), reforçam a utilidade deste caderno. Mais do que um caderno, é um suporte para comunicação de emoções. Algo muito pessoal e único. Fornecido em caixa presente",TILES NOTEBOOK. Caderno TILES A5 em C.sintético,TILES NOTEBOOK. CADERNO TILES A5 EM C.SINTÉTICO,False,True,False,False,140 x 210 mm | Caixa: 175 x 25 x 265 mm,,False,True,2.05,4.2,5.7,0.205X0.420X0.570,15.2,0.02,30,15,1,4820.20.00,Escritório,4,Blocos com Função,1630,93737_set.jpg,93737_box.jpg,,,,"93737_set.jpg, 93737_103-a.jpg, 93737_box.jpg, 93737_amb.jpg, 93737_103.jpg, 93737_103-box.jpg, 93737_103-c.jpg, 93737_103-d.jpg, 93737_103-e.jpg, 93737_103-f.jpg",Branve,China,False,"Fornecido em caixa de oferta, Tamanho A5, Folhas pautadas, Our nature",,,,,,Embalagem Original,,,C. sintético,,,0,0,,,,,,,"cadernos, blocos, notebooks, branve",Preto,Bloco,93789,Bloco,,Frente inferior,Frente inferior,85 x 30,Bloco - Frente inferior,"Hot stamping, Silk Screen",Hot stamping,HTS1-01-01,"HTS1-01, SCR1-01","HTS1-01-01, SCR1-01-01",Bloco - Frente inferior (Hot stamping - 85 x 30),1,0.0,93737_1_1_1.png,False,,,,False,False,cert_93737.zip,436,"SPOT,Our Nature",01/03/2025 06:05:12
93739,RODARI. Caderno capa dura,RODARI,Caderno A5 com capa dura e 80 folhas lisas em cor marfim. Contém bolso interior e suporte para esferográfica (não inclusa). 137 x 210 mm,Caderno A5 com capa dura e 80 folhas lisas em cor marfim. Contém bolso interior e suporte para esferográfica (não inclusa),RODARI. Caderno capa dura,RODARI. CADERNO CAPA DURA,False,True,False,False,137 x 210 mm,,False,True,4.3,3.0,1.6,0.430X0.300X0.160,10.3,0.021,40,0,1,4820.20.00,Escritório,0030,Blocos com Função,1630,93739_set.jpg,,,,,"93739_set.jpg, 93739_114-logo.jpg, 93739_114.jpg, 93739_123.jpg",hi!dea™,,False,Tamanho A5,,,,,Sem polybag,Sem polybag,,,,,,,,,,,,,,"cadernos, blocos, notebooks","Azul royal, Cinza claro",Bloco,"93722, 93775",Bloco,,"Frente, Verso",Frente,100 x 180,"Bloco - Frente, Bloco - Verso","UV Digital, Hot stamping",UV Digital,DUV1-01-F,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, DUV1-05, DUV1-06, HTS1-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, DUV1-05-F, DUV1-06-F, HTS1-01-01",Bloco - Frente (UV Digital - 100 x 180),4,0.0,93739_1_1_1.png,False,,,,True,False,,1,Stockout,01/02/2025 05:44:30
93791,COOPER. 6 blocos adesivados com folhas lisas e esferográfica em papel kraft,COOPER,6 blocos adesivados com 25 folhas cada e capa em papel kraft reciclado. Incluso caderno com 50 folhas lisas e esferográfica em papel kraft reciclado. Escrita em azul. 100 x 150 mm,6 blocos adesivados com 25 folhas cada e capa em papel kraft reciclado. Incluso caderno com 50 folhas lisas e esferográfica em papel kraft reciclado. Escrita em azul,COOPER. 6 blocos adesivados com folhas lisas e esferográfica em papel kraft,COOPER. 6 BLOCOS ADESIVADOS COM FOLHAS LISAS E ESFEROGRÁFICA EM PAPEL KRAFT,False,True,False,False,100 x 150 mm,,False,True,5.5,3.3,2.6,0.550X0.330X0.260,17.3,0.044,200,100,1,4820.20.00,Escritório,4,Blocos Ecológicos,1631,93791_set.jpg,,,,,"93791_set.jpg, 93791_103-c.jpg, 93791_amb.jpg, 93791_103.jpg, 93791_104.jpg, 93791_104-c.jpg, 93791_160.jpg, 93791_160-a.jpg, 93791_160-c.jpg",hi!dea™,China,False,"Escrita a azul, Folhas Lisas, Our nature, Papel Reciclado",,,,,Polybag,Sem polybag,,,Cartão,,,0,0,,Azul,,,,,"cadernos, blocos, notebooks, certificado","Azul, Natural, Preto","Bloco,Esferográfica","93775, 93794",Bloco,,"Frente, Verso, Clipe, Oposto do clipe, Corpo 2, Corpo",Corpo 2,60 x 60,"Bloco - Frente, Bloco - Verso, Esferográfica - Clipe, Esferográfica - Oposto do clipe, Esferográfica - Corpo 2, Esferográfica - Corpo","UV Digital, Silk Screen, Transfer, Tampografia",Silk Screen,SCR1-01-01,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, DUV1-05, SCR1-01, TRS1-01, TRS1-02, TRS1-03, PDP1-01, PDP2-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, DUV1-05-F, SCR1-01-01, TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F, PDP1-01-01, PDP1-01-02, PDP1-01-03, PDP1-01-04, PDP1-01-05, PDP2-01-01, PDP2-01-02, PDP2-01-03, PDP2-01-04, PDP2-01-05",Bloco - Frente (Silk Screen - 60 x 60),1,0.0,93791_1_1_1.png,False,,,,False,False,,82,"SPOT,Our Nature",01/03/2025 06:05:12
93792,ELIOT. Kit para escritório em cartão,ELIOT,"Kit para escritório em cartão. Composto por caderno (80 folhas pautadas em papel reciclado), 6 blocos adesivados (25 folhas cada), 1 régua de 12 cm, 1 esferográfica em papel kraft e suporte para cartões de visita. Escrita em azul. 110 x 153 mm","Kit para escritório em cartão. Composto por caderno (80 folhas pautadas em papel reciclado), 6 blocos adesivados (25 folhas cada), 1 régua de 12 cm, 1 esferográfica em papel kraft e suporte para cartões de visita. Escrita em azul",ELIOT. Kit para escritório em cartão,ELIOT. KIT PARA ESCRITÓRIO EM CARTÃO,False,True,False,False,110 x 153 mm,,False,True,3.5,3.0,2.5,0.350X0.300X0.250,10.7,0.028,60,30,1,4820.20.00,Escritório,4,Blocos Ecológicos,1631,93792_set.jpg,,,,,"93792_set.jpg, 93792_103.jpg, 93792_160.jpg, 93792_160-c.jpg",hi!dea™,China,False,"Escrita a azul, Tamanho de bolso, Our nature, Folhas pautadas kraft, Papel Reciclado",,,REACH,,Polybag,Sem polybag,,,Cartão,,,0,0,,Azul,,,,,"blocos adesivados, adesivo, adesivos, blocos, cadernos, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados","Natural, Preto",Bloco,"93426, 93789, 93790, 93791",Bloco,,"Frente, Verso",Frente,30 x 30,"Bloco - Frente, Bloco - Verso","Tampografia, Silk Screen, Transfer",Tampografia,PDP3-01-01,"PDP3-01, SCR3-01, TRS1-01, TRS1-02, TRS1-03","PDP3-01-01, SCR3-01-01, TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F",Bloco - Frente (Tampografia - 30 x 30),1,0.0,93792_1_1_1.png,False,,,,False,False,cert_93792.zip,167,"SPOT,Our Nature",01/03/2025 06:05:12
93794,FAULKNER. Caderno adesivos triangulares,FAULKNER,4 blocos adesivados triangulares com 25 folhas cada e com capa em cartão. 91 x 91 mm,4 blocos adesivados triangulares com 25 folhas cada e com capa em cartão,FAULKNER. Caderno adesivos triangulares,FAULKNER. CADERNO ADESIVOS TRIANGULARES,False,True,False,False,91 x 91 mm,,False,True,4.2,3.4,3.3,0.420X0.340X0.330,12.5,0.047,1000,100,1,4820.20.00,Escritório,4,Blocos com Função,1630,93794_set.jpg,,,,,"93794_set.jpg, 93794_103.jpg, 93794_amb.jpg, 93794_103-c.jpg, 93794_106.jpg, 93794_160.jpg, 93794_160-c.jpg",hi!dea™,China,False,,,,,,Polybag,Sem polybag,,,Cartão,,,0,0,,,,,,,"cadernos, blocos, notebooks, certificado","Branco, Natural, Preto",Bloco,"93421, 93426, 93427",Bloco,,"Frente, Verso",Frente,35 x 30,"Bloco - Frente, Bloco - Verso","UV Digital, Tampografia, Silk Screen, Transfer",Transfer,TRS1-01-01,"DUV1-01, DUV1-02, DUV1-03, PDP3-01, SCR3-01, TRS1-01, PDP2-01, SCR2-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, PDP3-01-01, PDP3-01-02, PDP3-01-03, PDP3-01-04, SCR3-01-01, TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, PDP2-01-01, PDP2-01-02, PDP2-01-03, SCR2-01-01",Bloco - Frente (Transfer - 35 x 30),4,0.0,93794_1_1_1.png,False,,,,False,False,,12,SPOT,01/03/2025 06:05:12
93795,SHAW. Kit de caderno A5 e esferográfica,SHAW,"Kit de caderno A5 e esferográfica, caderno de capa dura em c. sintético com 80 folhas lisas, fita separadora e elástico. Esferográfica de escrita azul. Fornecido com caixa presente em PP com elástico. Esferográfica: ø10 x 137 mm | Bloco: 140 x 210 mm | Caixa: 155 x 214 x 13 mm","Kit de caderno A5 e esferográfica, caderno de capa dura em c. sintético com 80 folhas lisas, fita separadora e elástico. Esferográfica de escrita azul. Fornecido com caixa presente em PP com elástico",SHAW. Kit de caderno A5 e esferográfica,SHAW. KIT DE CADERNO A5 E ESFEROGRÁFICA,False,True,False,False,Esferográfica: ø10 x 137 mm | Bloco: 140 x 210 mm | Caixa: 155 x 214 x 13 mm,,False,True,4.4,1.6,9.4,0.440X0.160X0.940,17.51,0.02,50,1,1,4820.20.00,Escritório,4,Blocos com Função,1630,93795_103_set.jpg,93795_103-box.jpg,,,,"93795_103_set.jpg, 93795_103-box.jpg, 93795_amb.jpg, 93795_103.jpg, 93795_106.jpg, 93795_106-box.jpg, 93795_106-c.jpg, 93795_114-set.jpg, 93795_114.jpg, 93795_114-box.jpg, 93795_114-c.jpg, 93795_128-set.jpg, 93795_128.jpg, 93795_128-box.jpg, 93795_128-c.jpg",hi!dea™,China,False,"Escrita a azul, Fornecido em caixa de oferta, Tamanho A5, Folhas Lisas",,,REACH,Componentes entregues em separado,Polybag,Sem polybag,,,C. sintético,,,0,0,,Azul,,,,,#n/d,"Azul royal, Branco, Laranja, Preto","Bloco,Esferográfica,Caixa","93425, 93492, 93712, 93799, 93269",Bloco,,"Frente, Verso, Corpo, Tampa",Tampa,70 x 180,"Bloco - Frente, Bloco - Verso, Esferográfica - Corpo, Caixa - Tampa","UV Digital, Silk Screen, Laser circular, Laser",UV Digital,DUV1-01-F,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, DUV1-05, DUV1-06, SCR3-01, DUV2-01, DUV2-02, DUV2-03, DUV2-04, DUV2-05, DUV2-06, LAS1-01, LAS1-02, LSR1-01, LSR1-02","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, DUV1-05-F, DUV1-06-F, SCR3-01-01, SCR3-01-02, SCR3-01-03, DUV2-01-F, DUV2-02-F, DUV2-03-F, DUV2-04-F, DUV2-05-F, DUV2-06-F, LAS1-01-01, LAS1-02-01, LSR1-01-01, LSR1-02-01",Bloco - Frente (UV Digital - 70 x 180),4,0.0,93795_1_1_1.png,False,,,,False,False,cert_93795.zip,258,SPOT,01/03/2025 06:05:12
93804,KENNY II. Caneca em vidro com efeito fosco 340 mL,KENNY II,Caneca em vidro com efeito fosco com capacidade até 340 mL. Fornecida em caixa presente branca. Certificação EU Food Grade. ø80 x 97 mm | Caixa: 120 x 88 x 102 mm,Caneca em vidro com efeito fosco com capacidade até 340 mL. Fornecida em caixa presente branca. Certificação EU Food Grade,KENNY II. Caneca em vidro com efeito fosco 340 mL,KENNY II. CANECA EM VIDRO COM EFEITO FOSCO 340 ML,False,True,False,False,ø80 x 97 mm | Caixa: 120 x 88 x 102 mm,,False,True,5.4,2.3,3.6,0.540X0.230X0.360,14.0,0.045,36,18,1,7013.49.00,Squeezes & Copos,10,Canecas,100,93804_set.jpg,,,,,"93804_set.jpg, 93804_106-logo.jpg, 93804_106.jpg",hi!dea™,China,False,"Apropriado para comida, Fornecido em caixa de oferta",,,Food Safety,,Caixa branca,Caixa branca,,,Vidro,,,0,0,,,,,,,"canecas, copo, copos, café, chá, chavena, bebida, bebidas, certificado, certificados",Branco,Caneca,94768,Caneca,,"Fundo, Corpo",Fundo,,"Caneca - Fundo, Caneca - Corpo","Tampografia, Silk Screen",,,"PDP4-01, SCR3-01","PDP4-01-01, PDP4-01-02, SCR3-01-01",,0,0.0,,False,,,,False,False,,365,SPOT,01/03/2025 06:05:12
93827,GARCIA. Porta copos em cortiça,GARCIA,Porta copos em cortiça em formato quadrado com cantos redondos. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais podem variar entre produtos. 100 x 100 x 5 mm,Porta copos em cortiça em formato quadrado com cantos redondos. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais podem variar entre produtos,GARCIA. Porta copos em cortiça,GARCIA. PORTA COPOS EM CORTIÇA,False,True,False,False,100 x 100 x 5 mm,,False,True,3.5,3.4,3.4,0.350X0.340X0.340,7.0,0.038,500,20,1,4503.90.00,"Casa, Restaurante & Bar",8,Utilitários de Cozinha,103,93827_set.jpg,,,,,"93827_set.jpg, 93827_160-c.jpg, 93827_amb.jpg, 93827_160.jpg",hi!dea™,China,False,"Our nature, Cortiça",,,Food Safety,,,Sem polybag,,,Cortiça,,,0,0,,,,,,,#n/d,Natural,Pousa copos,"93880, 93966, 93967, 94116, 93828",Pousa copos,,"Frente, Verso",Frente,80 x 80,"Pousa copos - Frente, Pousa copos - Verso","UV Digital, Laser, Silk Screen, Transfer",Transfer,TRS3-01-01,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, DUV1-05, LSR3-01, LSR3-02, LSR3-03, LSR3-04, LSR3-05, LSR3-06, SCR3-01, TRS3-01, TRS3-02, TRS3-03, LSR4-01, LSR4-02, LSR4-03, LSR4-04, LSR4-05, LSR4-06","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, DUV1-05-F, LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, LSR3-05-01, LSR3-06-01, SCR3-01-01, TRS3-01-01, TRS3-01-02, TRS3-01-03, TRS3-01-04, TRS3-01-F, TRS3-02-01, TRS3-02-02, TRS3-02-03, TRS3-02-04, TRS3-02-F, TRS3-03-01, TRS3-03-02, TRS3-03-03, TRS3-03-04, TRS3-03-F, LSR4-01-01, LSR4-02-01, LSR4-03-01, LSR4-04-01, LSR4-05-01, LSR4-06-01",Pousa copos - Frente (Transfer - 80 x 80),4,0.0,93827_1_1_1.png,False,,,,False,False,cert_93827.zip,13,"SPOT,Our Nature",01/03/2025 06:05:12
93828,PISANI. Porta copos redondo em cortiça,PISANI,Porta copos redondo em cortiça. ø100 x 5 mm,Porta copos redondo em cortiça,PISANI. Porta copos redondo em cortiça,PISANI. PORTA COPOS REDONDO EM CORTIÇA,False,True,False,False,ø100 x 5 mm,,False,True,3.5,3.4,3.4,0.350X0.340X0.340,5.6,0.037,500,20,1,4503.90.00,"Casa, Restaurante & Bar",8,Restauração - Utensílios,104,93828_set.jpg,,,,,"93828_set.jpg, 93828_160-logo.jpg, 93828_amb.jpg, 93828_160.jpg",hi!dea™,China,False,"Our nature, Cortiça",,,Food Safety,,,,,,Cortiça,,,0,0,,,,,,,"copo, mesa, casa, base para copo, bebida, bebidas, amigo do ambiente, ecológico, ecológicos ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Natural,Pousa copos,93967,Pousa copos,,"Frente, Verso",Frente,Ã˜60,"Pousa copos - Frente, Pousa copos - Verso","Laser, Silk Screen, Transfer",Transfer,TRS3-01-01,"LSR3-01, LSR3-02, LSR3-03, LSR3-04, SCR3-01, TRS3-01, TRS3-02, LSR4-01, LSR4-02, LSR4-03, LSR4-04, SCR5-01","LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, SCR3-01-01, TRS3-01-01, TRS3-01-02, TRS3-01-03, TRS3-01-04, TRS3-01-F, TRS3-02-01, TRS3-02-02, TRS3-02-03, TRS3-02-04, TRS3-02-F, LSR4-01-01, LSR4-02-01, LSR4-03-01, LSR4-04-01, SCR5-01-01",Pousa copos - Frente (Transfer - Ã˜60),4,0.0,93828_1_1_1.png,False,,,,False,False,cert_93828.zip,14,"SPOT,Our Nature",01/03/2025 06:05:12
